text,label,moh_text
Y the hate towards them though?!? Kya bighaada unhone tumhaara?!?  #JaggaJasoos,no,Y the hate towards them though या बिगाड़ा उन्होंने तुम्हारा JaggaJasoos
@RajatSharmaLive himachal gang rape ko highlight kyu ni kiya ja rha hai?  Ye case kyu dabb rha hai???,no,िहमाचल gang rape को highlight किन नहीं किया जा रहा : हैं: Ye case किन ड़बे रहा : हैं:
Killers ko saza zaror mily gi,no,Killers को सज़ा ज़रुर मिला गि
Show baz shareef zaror phansi pa latky ga #Justice4MartyrsOfModelTown,yes,Show बाज़ शरीफ़ ज़रुर फांसी pa लटकाया ग Justice4MartyrsOfModelTown
Bhai saare comedians ko milne wala hate akele batorne wala hai.. https://twitter.com/kunalkamra88/status/886204419934519296¬†‚Ä¶,yes,: हैं: सारे comedians को मिलने वाला hate अकेले बतोंसे वाला : हैं:
Ab aap toh sikh bhayiyo k bhi piche pad gayi. All hate does is breed hate! Hum hindu bhi kisi se kam nahi h fraud aur kabootar udane mein!,no,Ab आप तो सिखों भाइयों k भी पीछे pad : गई: All hate does is breed hate Hum हिन्दूस भी किसी से काम नहीं h fraud और खबर उड़ने मेन
Nafrat ki aag ko Muhabat ke lahu se bujhaa dena fitrat hai hamari.,no,नफ़रत की आग को मुहब्बत के लहु से बुझा देना फ़ितरत : हैं: हमारी
Beta capslock main ALLAH ka naam likh kar agar apney liye dua maangi hoti tou zindagi main kamyab hotey aur nafrat k liye fursat nah hoti :) https://twitter.com/gharlejaa/status/886218271606931456¬†‚Ä¶,no,Beta कार्लौक main ALLAH का नाम लिख कर agar अपने लिये दुआ मांगी होती तोहू ज़िन्दगी main कामयाब होते और नफ़रत k लिये फ़ुर्सत nah होती
Shaheedon ki khoon ka soda ns hona TAhir ul qadri ki azeem tarbeat ka nateeja hi we proud of bring qadriii,no,शहीद की खून का soda हँस होना हीर गुल कादरी की असीम ट्रीट का नतीजा hi we proud of bring कादरी
Rape karnewale koi aur nahi Roopa k paapi bhai hai....she send them.....Cheap Woman/Aurat,yes,Rape जानेवाले कोई और नहीं रूपा k पापी भाई हँसते send थीम अणुव्रत
Kyuki taj mahal rape ki nishani hai,no,यूकियो ताज मह्ल rape की निशानी : हैं:
WANDE MATARAM se nafrat karne walo ko HUJJ SUBSIDY lete dekha hae  https://twitter.com/RealArnabG/status/886214814430777346¬†‚Ä¶,yes,WANDE MATARAM से नफ़रत कर्णे वालो को HUJJ SUBSIDY लेते देखा है
In San logo ko sir e aam phansi Deni chaiye,yes,In San logo को sir e आम फांसी देनी चाहिए
"Sarm ani chahiye aisi Aurat aur netagiri ko, Tu to bangal ki ho aur wahi rahti ho, Please bolo kitni Baar Rape hua tumhara...Sarmnak Bayan",yes,"नरम आणि चाहिए ऐसी सूरत और नीलगिरि को Tu to बंगाल की ho और वहीं रहती, ho Please बोलो कित्नी एएआर Rape हुआ तुम्हारा अयान"
Rape karoge bigdi beti hai to... Ye seekh hai nagpur se app logo ko,no,Rape करोगे बिगड़ी बेटी : हैं: to Ye सींक : हैं: नागपूर से app logo को
Wahhh.. Liked it.. Khoon badh gaya,no,Wahh Liked it हूँ बढ़ गया
Haa haa grammar nazi aa Gaye,no,आ हा grammar नाजी आ अये
bibi tumhaare dada hijrat kar ke aaye the tum nahi. Legacy nahi hai yeh k naslon tak chale gi,no,बीवी तुम्हारी दादाजी हिजारा कर के आये the tum नहीं Legacy नहीं : हैं: ये k नस्लों तक चले गि
Bibi hate speech ko promote naa karo.,no,बीवी hate speech को promote एनएआई करो
"Yahi to khoobi hai pseudo secularists ki, sir.",no,राही to खूनी : हैं: pseudo secularists की sir
Remember Deepu bhi pehni thi wo ek baar  i hate those,yes,Remember दीपू भी पहन थी वो एक बार i hate those
Pehle voh lallu(jiski aap favour karte ho) use kaho ki logo ka khoon chusna bandh kare...,yes,खेले वह lallujiski आप फेवर करते ho use कहो की logo का खून हुस्न बाँदा करे
Aise logo ke wajah se he pyaar se he nafrat hogai hai aur phir trust issues,no,इसे logo के वजह से he प्यार से he नफ़रत होग : हैं: और फिर trust issues
So much hatred?. But dont worry teri aukaat uske jute chaatne ki bhi nahi hai,yes,So much hatred But डोंट worry तेरी मौका उसके jute चाने की भी नहीं : हैं:
"I Love Chai , jab Muje bani banaye mil jaye..",no,I Love : हैं: jab तुझे bani बनाए mil जाए
"I Hate Chai, jab muje banani par jaye",yes,I Hate : हैं: jab मुझे बनानी par जाए
Qandeel murder pe mujhe bhi dukh hua tha aur hai. But they way she was going was condemnable. Yeh koi acha path nai tha.,no,आन्ड्री murder पे मुझे भी दुख हुआ था और : हैं: But they way she was going was संभाले एह कोई मचा path नयी था
Bjp ka haal itna bura hoga ki ye khi k nhi rahenge har chiz k bhooke hn. Koi rape karwata koi taskari koi corruption koi dange,yes,Bjp का हाल इतना बुरा होग की ye की k नहीं रहेंगे हर चीज़ k हूक हैन Koi rape करता कोई तकारी कोई corruption कोई डांगे
#NawazKeImam @sardanarohit  democracy hai to sabko sunna hai!,no,NawazKeImam democracy : हैं: to सबको सुनना : हैं:
Abhi to ap sab patwarion ki shalwarain b utaray ga... sahi zaleel ho rhy hain Patwari and  khoon League deserve  this,yes,भी to आप सभा पटवारी की सलवार b उतरा ग शाही ज़लील ho रहें हैं पटवारी and खून League deserve this
Rape ke liye rajnath Singh ko tweet karo Bhai. Delhi police LG sab daba ke baitha Hai rajnath,no,Rape के लिये राजनाथ Singh को tweet करो : हैं: Delhi police LG सभा दबा के बैठा आई राजनाथ
Haan toh jagiye na from Indians aap dhamki dete rahenge aur won rape krke nikal gye apne amarnath yatriyon ka,yes,आँ तो जागिये ना from Indians आप चमकी देते रहेंगे और won rape करके निकल गए अपने अमरनाथ क्यारियों का
KYA Roopa gangguly ke sath rooj he rape hota he,no,KYA रूपा गांगुली के साथ रोज he rape होता he
"I hate calling him ""Maulana"". Jitna ganda Islam ko is banday nay kiya utna kissie nay nahi kiya hai",no,I hate calling him मौलाना इतना गंडा Islam को is बंदया nay किया उतना किसे nay नहीं किया : हैं:
@S_MahajanLS aapki speech suna beti ke bare me.agar beti ki saadi ke baad uske sasural Wale uska murder karte Hai https://twitter.com/rajatagrawal20/status/884446024948883457¬†‚Ä¶,yes,आपकी speech सुना बेटी के bare मगर बेटी की सादी के बाद उसके ससुराल Wale उसका murder करते आई
